Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
200,0,0.454124992,0,0,0,0,0,0.335267612,0,0.720029041
400,0,0.447427758,0,0.172672436,0,0,0,0.338336016,0,0.66741545
600,0,0.54481804,0,0.162158028,0,0.160720853,0,0.397204425,0,0.655815943
800,0,0.490354973,0,0,0,0,0,0.341212125,0,0.637295533
1000,0,0.459797077,0.2425695,0,0,0,0,0.321421882,0,0.609788706
1200,0,0.595929133,0.214671339,0.378071208,0,0,0,0.284098067,0,0.600371229
1400,0,0.555537955,0,0.273481427,0,0,0,0.364385743,0,0.587283365
1600,0,0.491877184,0.224716069,0.221607814,0.225947399,0,0,0.362649937,0,0.572732844
1800,0,0.608742497,0,0.298185992,0.249942268,0,0,0.327406159,0,0.568848612
2000,0,0.414533277,0,0.301871043,0.217682305,0,0,0.463462293,0,0.551711941
2200,0,0.524821991,0,0.315616519,0,0,0,0.375125948,0,0.549157016
2400,0.217682305,0.439530872,0,0,0,0,0,0.278545127,0,0.541295726
2600,0.251848711,0.604945479,0,0.182876284,0,0,0.185485207,0.384705261,0,0.532484671
2800,0.315567311,0.629634893,0,0.193923015,0,0.194463944,0,0.357400065,0,0.524972089
3000,0.437197291,0.561688639,0,0.18019964,0,0,0,0.339304703,0,0.517704366
3200,0.502497193,0.54293646,0,0.16902578,0.168536558,0,0,0.360051583,0.168045912,0.512017662
3400,0.55241645,0.581300126,0,0.3501756,0.203319448,0,0,0.326494044,0,0.510341503
3600,0.413340054,0.574775318,0,0.406950038,0.267207784,0,0,0.353482673,0,0.507546983
3800,0.493805377,0.53327669,0.265790226,0.375884143,0,0,0,0.43202527,0,0.505398282
4000,0.381191898,0.560070683,0.259368234,0.445371694,0,0,0,0.248777271,0,0.501562049
4200,0.418786,0.521685181,0.16902578,0.501180891,0,0,0,0.160506342,0,0.496297558
4400,0.53089961,0.558828576,0,0.277036251,0,0,0,0.195330486,0,0.499697527
4600,0.510814993,0.602524494,0,0.330207183,0,0,0.194463944,0,0,0.492636096
4800,0.521469026,0.549275247,0,0.280202482,0,0,0,0.276239022,0,0.488990904
5000,0.555457493,0.571461093,0,0.225332576,0,0,0,0.44070447,0,0.484567498
5200,0.50211791,0.525748024,0.17251688,0.385759471,0,0,0,0.330862051,0,0.484560142
5400,0.44617298,0.563381615,0,0.459999162,0,0,0,0.154338527,0,0.481539468
